label,batch,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,1,0.2730919420719147,0.6097766160964966,-2.4047855617936875e-07,0.3196541368961334,0.5925542116165161,-0.01984383352100849,0.36198288202285767,0.544131875038147,-0.0258148442953825,0.37354299426078796,0.4834693372249603,-0.029593121260404587,0.36002013087272644,0.4456537961959839,-0.0283697247505188,0.3382834792137146,0.48014965653419495,-0.009027082473039627,0.3322224020957947,0.4374261200428009,-0.029738055542111397,0.3257153034210205,0.4834689795970917,-0.037473224103450775,0.3271474838256836,0.49880364537239075,-0.03966173157095909,0.306831419467926,0.4760669767856598,-0.006046760827302933,0.30039986968040466,0.44006744027137756,-0.0249621644616127,0.2980824112892151,0.49511340260505676,-0.023919573053717613,0.302299439907074,0.4950912892818451,-0.01902152970433235,0.2788490653038025,0.47810912132263184,-0.0073751965537667274,0.27194488048553467,0.4447936713695526,-0.02670920267701149,0.2732447683811188,0.4944426417350769,-0.014501146972179413,0.27916476130485535,0.49739357829093933,-0.002123806392773986,0.2505650818347931,0.4831836223602295,-0.010718398727476597,0.2452060431241989,0.4626028835773468,-0.020475752651691437,0.24947583675384521,0.4963498115539551,-0.01077969092875719,0.2551532983779907,0.5030223727226257,-0.0006731681642122567
A,1,0.27366864681243896,0.6101091504096985,-2.4131136910909845e-07,0.3202674686908722,0.59372478723526,-0.02013595961034298,0.3624000549316406,0.5446248650550842,-0.02634589932858944,0.3739030957221985,0.4836081564426422,-0.030412474647164345,0.3605782389640808,0.4453216791152954,-0.029496781527996063,0.33842626214027405,0.48043039441108704,-0.00914091058075428,0.3325068950653076,0.436629056930542,-0.03038117289543152,0.3264555335044861,0.48199623823165894,-0.038012199103832245,0.32750776410102844,0.4995056986808777,-0.03969322144985199,0.3068356215953827,0.47653257846832275,-0.006044474896043539,0.30063048005104065,0.43975499272346497,-0.025303181260824203,0.2983168065547943,0.49544861912727356,-0.023926934227347374,0.30239954590797424,0.496400386095047,-0.018454354256391525,0.278997004032135,0.47835230827331543,-0.007385035045444965,0.2722686231136322,0.44479143619537354,-0.027220509946346283,0.27376994490623474,0.49513596296310425,-0.01475512608885765,0.27954670786857605,0.4988603889942169,-0.0018973869737237692,0.2507912218570709,0.4831649363040924,-0.010757015086710453,0.24571457505226135,0.4619014859199524,-0.020844528451561928,0.249984472990036,0.4965283274650574,-0.010944778099656105,0.25540295243263245,0.5039520859718323,-0.000496654596645385
A,1,0.2735246419906616,0.6115139126777649,-2.4561362010899757e-07,0.3194519877433777,0.5944691300392151,-0.021405283361673355,0.3624337911605835,0.5454044938087463,-0.027889065444469452,0.37413376569747925,0.4842638373374939,-0.03183488920331001,0.36118805408477783,0.4451685845851898,-0.030479518696665764,0.33864641189575195,0.47993600368499756,-0.009947347454726696,0.33286458253860474,0.4365842640399933,-0.031324513256549835,0.32613688707351685,0.48386651277542114,-0.039308931678533554,0.32731109857559204,0.4991685450077057,-0.04148966073989868,0.30690130591392517,0.4763367176055908,-0.006365512497723103,0.3009174168109894,0.4399375319480896,-0.026017997413873672,0.29854196310043335,0.4962145686149597,-0.025193480774760246,0.3022688329219818,0.49598798155784607,-0.020202722400426865,0.2787444591522217,0.4783141314983368,-0.007294178940355778,0.2722889482975006,0.4449039399623871,-0.027342718094587326,0.27374470233917236,0.4957389533519745,-0.015086778439581394,0.2795366942882538,0.4982595443725586,-0.0024259246420115232,0.2503412365913391,0.48300033807754517,-0.01035609096288681,0.24550600349903107,0.4622716009616852,-0.0203220397233963,0.24990996718406677,0.49715664982795715,-0.01033109799027443,0.2551911175251007,0.5040110349655151,0.00012014051753794774
A,1,0.27398261427879333,0.6122254729270935,-2.4991209102154244e-07,0.3195829689502716,0.5946298241615295,-0.0212441124022007,0.3628389835357666,0.5453292727470398,-0.027657562866806984,0.37527066469192505,0.4846175014972687,-0.03159744665026665,0.3613963723182678,0.4459421634674072,-0.030268164351582527,0.3392610549926758,0.4797700047492981,-0.009481010027229786,0.3337004780769348,0.4372372031211853,-0.03063514269888401,0.3260299563407898,0.48480069637298584,-0.038787852972745895,0.3268580138683319,0.49937310814857483,-0.04129335284233093,0.30768153071403503,0.47549742460250854,-0.005977862048894167,0.3014809191226959,0.4400027394294739,-0.025735218077898026,0.29848068952560425,0.49595433473587036,-0.02522139996290207,0.30224767327308655,0.4956124722957611,-0.02047768235206604,0.2796382009983063,0.4773905873298645,-0.0069443704560399055,0.2727411389350891,0.4447958171367645,-0.026762211695313454,0.27371683716773987,0.495214581489563,-0.014594950713217258,0.27964848279953003,0.49753862619400024,-0.0021140468306839466,0.251464307308197,0.4819633960723877,-0.010073198936879635,0.2460646629333496,0.4623347818851471,-0.01979534700512886,0.2500206530094147,0.49685385823249817,-0.009856120683252811,0.25565797090530396,0.5031972527503967,0.0004774047411046922
A,1,0.2737821936607361,0.6119866371154785,-2.5070031028917583e-07,0.319574773311615,0.5944584608078003,-0.0211145281791687,0.3626277446746826,0.5449880957603455,-0.027435898780822754,0.3749944567680359,0.4843197166919708,-0.03128332644701004,0.36135581135749817,0.445587158203125,-0.029935752972960472,0.3390759229660034,0.4799988269805908,-0.009601840749382973,0.3336333930492401,0.4376184940338135,-0.03071272000670433,0.3261093497276306,0.4849349856376648,-0.038906555622816086,0.326748788356781,0.49984702467918396,-0.04143576696515083,0.30750876665115356,0.475772500038147,-0.006099076941609383,0.301531583070755,0.4400021433830261,-0.02575458027422428,0.2986861765384674,0.4959048330783844,-0.025288071483373642,0.3023150563240051,0.49612724781036377,-0.020636949688196182,0.2794935405254364,0.4776410758495331,-0.007019427139312029,0.272784560918808,0.4448801875114441,-0.0267532579600811,0.273825466632843,0.4952966272830963,-0.01466723345220089,0.2795200049877167,0.49813112616539,-0.00229360768571496,0.2513035237789154,0.4821937680244446,-0.010076310485601425,0.24615740776062012,0.4624072015285492,-0.01980922929942608,0.25006428360939026,0.4970037043094635,-0.009933658875524998,0.2555135190486908,0.5036846399307251,0.0003062334726564586
A,1,0.2739396393299103,0.6117473244667053,-2.488573329628707e-07,0.31997594237327576,0.5940914154052734,-0.020758885890245438,0.36287152767181396,0.5451920628547668,-0.026895342394709587,0.3749498724937439,0.48447728157043457,-0.03056994266808033,0.36147382855415344,0.44587981700897217,-0.029066607356071472,0.3389594554901123,0.4804823100566864,-0.00953360740095377,0.3337651193141937,0.43782585859298706,-0.030380764976143837,0.3261357545852661,0.48530036211013794,-0.03841904550790787,0.32699841260910034,0.4998195171356201,-0.04097982868552208,0.30746936798095703,0.4763602614402771,-0.006162268575280905,0.30173906683921814,0.4399273991584778,-0.025748444721102715,0.2986539602279663,0.49572136998176575,-0.025330232456326485,0.3022611439228058,0.4961787164211273,-0.020786810666322708,0.2793942391872406,0.47831958532333374,-0.007122408133000135,0.27296358346939087,0.44509217143058777,-0.0268043652176857,0.273758202791214,0.4954894483089447,-0.014713453128933907,0.27949368953704834,0.4984840750694275,-0.002362984698265791,0.2511378824710846,0.482873797416687,-0.010164634324610233,0.24613240361213684,0.4627644121646881,-0.019840288907289505,0.24997694790363312,0.49724632501602173,-0.00995231606066227,0.2555364668369293,0.503913402557373,0.00025486963568255305
A,1,0.2740362584590912,0.610428512096405,-2.475024132309045e-07,0.3201099634170532,0.5939854979515076,-0.020908182486891747,0.3630598783493042,0.5445606112480164,-0.026913337409496307,0.3747757375240326,0.48353761434555054,-0.03037773258984089,0.36173397302627563,0.4451668858528137,-0.028691677376627922,0.3390607535839081,0.4799897372722626,-0.00964374653995037,0.33394962549209595,0.4379481077194214,-0.030107848346233368,0.32635802030563354,0.4846624433994293,-0.037781741470098495,0.32713332772254944,0.4993366003036499,-0.040125079452991486,0.3076716959476471,0.4757955074310303,-0.00605511199682951,0.302056223154068,0.4398328363895416,-0.025218278169631958,0.29895806312561035,0.49515506625175476,-0.02445824258029461,0.3027454912662506,0.49538689851760864,-0.01974116824567318,0.2797841429710388,0.47772639989852905,-0.006803428288549185,0.2733697295188904,0.4453563094139099,-0.026286378502845764,0.27404341101646423,0.4952646493911743,-0.014182183891534805,0.27972325682640076,0.49805739521980286,-0.0019005561480298638,0.2516299784183502,0.48215657472610474,-0.00963387917727232,0.2466786801815033,0.46266913414001465,-0.019370023161172867,0.250265896320343,0.4971886873245239,-0.009605951607227325,0.255636066198349,0.5036575794219971,0.00047365063801407814
A,1,0.27435246109962463,0.6103844046592712,-2.4085426275632926e-07,0.3204230070114136,0.593133270740509,-0.02117326483130455,0.36353713274002075,0.5449307560920715,-0.027478927746415138,0.3750489354133606,0.4840593934059143,-0.03115822747349739,0.36202123761177063,0.4452821910381317,-0.02967759221792221,0.33953437209129333,0.4797162115573883,-0.009971017949283123,0.3344799876213074,0.43781787157058716,-0.030524946749210358,0.32696816325187683,0.4847266972064972,-0.03819982707500458,0.32789739966392517,0.49876701831817627,-0.04051611199975014,0.3082568049430847,0.47544097900390625,-0.006242186296731234,0.3025420606136322,0.4400768578052521,-0.0252247117459774,0.29955416917800903,0.4957186281681061,-0.02434934675693512,0.30339276790618896,0.4951408803462982,-0.019648980349302292,0.2803158164024353,0.47729116678237915,-0.006856867577880621,0.273770272731781,0.4449022114276886,-0.026315981522202492,0.27447718381881714,0.4953235387802124,-0.01408996619284153,0.2802756428718567,0.49776965379714966,-0.0017579445848241448,0.2519153952598572,0.48175352811813354,-0.009548024274408817,0.24667119979858398,0.4621419608592987,-0.019261697307229042,0.250538170337677,0.4970196783542633,-0.009356571361422539,0.2560764253139496,0.5036320686340332,0.0008467612788081169
A,1,0.2743140757083893,0.6105213761329651,-2.409383341728244e-07,0.3204435408115387,0.5932080149650574,-0.021127359941601753,0.36361539363861084,0.5448558330535889,-0.02733626402914524,0.3750714063644409,0.48395442962646484,-0.030927790328860283,0.36199939250946045,0.4452560544013977,-0.02935227006673813,0.3393006920814514,0.4794141352176666,-0.009768927469849586,0.3344030976295471,0.43777239322662354,-0.030258694663643837,0.3269155025482178,0.48482102155685425,-0.037996821105480194,0.3278159499168396,0.49851736426353455,-0.04041115567088127,0.30804336071014404,0.4752051830291748,-0.006059842184185982,0.3024277687072754,0.44012200832366943,-0.02497575245797634,0.2995480000972748,0.4957999885082245,-0.02418094128370285,0.3033035397529602,0.4950614273548126,-0.01958698034286499,0.28011420369148254,0.4771352708339691,-0.006695589516311884,0.2736496329307556,0.4447937309741974,-0.026085838675498962,0.2744574546813965,0.49527493119239807,-0.013922960497438908,0.28019779920578003,0.49761679768562317,-0.0016734612872824073,0.25173988938331604,0.48168161511421204,-0.009410172700881958,0.24656172096729279,0.4620554447174072,-0.019048353657126427,0.25055885314941406,0.4968850016593933,-0.009157606400549412,0.25610923767089844,0.5034505128860474,0.0009998810710385442
A,1,0.2748124301433563,0.6105592846870422,-2.3681442939960107e-07,0.32053694128990173,0.5926689505577087,-0.021235980093479156,0.36374443769454956,0.5448998212814331,-0.02769426256418228,0.3759447932243347,0.4846455156803131,-0.031635385006666183,0.3627331256866455,0.44573500752449036,-0.030423404648900032,0.3400334119796753,0.47991517186164856,-0.00936534721404314,0.33521729707717896,0.4381442070007324,-0.02985292486846447,0.3273005485534668,0.48506593704223633,-0.037642884999513626,0.32830119132995605,0.49852845072746277,-0.04014422744512558,0.30900561809539795,0.4749589264392853,-0.0058576250448822975,0.30329596996307373,0.4401475787162781,-0.02513202093541622,0.2998594045639038,0.4951639771461487,-0.024648988619446754,0.3036532998085022,0.49433818459510803,-0.020167239010334015,0.28108417987823486,0.4766593873500824,-0.006731861736625433,0.27468445897102356,0.4446769654750824,-0.02643468976020813,0.2750623822212219,0.49476391077041626,-0.01447222102433443,0.28084897994995117,0.49689608812332153,-0.002244246657937765,0.2528231739997864,0.4812866449356079,-0.009713219478726387,0.24782145023345947,0.4617813229560852,-0.019609706476330757,0.25137749314308167,0.4963745176792145,-0.009800020605325699,0.25681519508361816,0.5028886795043945,0.00038810569094493985
A,1,0.2752041518688202,0.6099912524223328,-2.3319344677474874e-07,0.3212853670120239,0.5926268100738525,-0.021043019369244576,0.3640870451927185,0.5440457463264465,-0.027486808598041534,0.37565720081329346,0.4839364290237427,-0.03152664378285408,0.36252036690711975,0.44524750113487244,-0.030486414209008217,0.3399311602115631,0.47892341017723083,-0.009539096616208553,0.3345746397972107,0.43795254826545715,-0.030355462804436684,0.32759058475494385,0.4842813014984131,-0.03834458440542221,0.32851850986480713,0.4986248016357422,-0.04080056771636009,0.30844762921333313,0.4744515120983124,-0.006125796586275101,0.3027198910713196,0.44005584716796875,-0.02556583844125271,0.3000737726688385,0.4953310489654541,-0.02505914680659771,0.3037741184234619,0.4949769079685211,-0.02046789787709713,0.28041598200798035,0.476385235786438,-0.007095640059560537,0.27386853098869324,0.44433167576789856,-0.02690906822681427,0.2749801278114319,0.494435578584671,-0.014968709088861942,0.280545711517334,0.49725767970085144,-0.0027025756426155567,0.2521544098854065,0.48124179244041443,-0.010161558166146278,0.2473907470703125,0.461928129196167,-0.02021217904984951,0.25137314200401306,0.4962983727455139,-0.01055813580751419,0.2566935420036316,0.5029481649398804,-0.00043481800821609795
A,1,0.2755372226238251,0.6101794242858887,-2.3769655399519252e-07,0.3208465874195099,0.5933260917663574,-0.02187568135559559,0.3646165728569031,0.5445002317428589,-0.028481194749474525,0.37637001276016235,0.48386862874031067,-0.032276853919029236,0.36213767528533936,0.44541484117507935,-0.03071219101548195,0.3396404981613159,0.4782915711402893,-0.010450939647853374,0.3350180983543396,0.43767011165618896,-0.031310103833675385,0.32764649391174316,0.48587480187416077,-0.039276231080293655,0.32862335443496704,0.4984004497528076,-0.04193372279405594,0.30827128887176514,0.47413545846939087,-0.006737566087394953,0.30322352051734924,0.4394167959690094,-0.0266847126185894,0.30034491419792175,0.49576863646507263,-0.026414567604660988,0.3035343587398529,0.4945296347141266,-0.021922294050455093,0.28022587299346924,0.4762442409992218,-0.007401215378195047,0.27410221099853516,0.44424617290496826,-0.027483303099870682,0.27516603469848633,0.49495935440063477,-0.01550649106502533,0.28051063418388367,0.4965173602104187,-0.0032102358527481556,0.2519766092300415,0.48079419136047363,-0.01019552443176508,0.24772459268569946,0.4618712365627289,-0.020220406353473663,0.25178977847099304,0.49706554412841797,-0.010353736579418182,0.256898432970047,0.5031662583351135,-0.00010763934551505372
